gene_name,Gene,Weight,Abs Weight
WDR86-AS1,WDR86-AS1,0.018010961533619026,0.018010961533619026
NR3C1,NR3C1,0.018008501233681265,0.018008501233681265
AP005264.1,AP005264.1,0.018006503661249906,0.018006503661249906
FAM107A,FAM107A,0.018005948865788865,0.018005948865788865
MCTP1,MCTP1,0.018004827107931203,0.018004827107931203
TBX18-AS1,TBX18-AS1,0.017996630621290807,0.017996630621290807
KLB,KLB,0.01799609911236969,0.01799609911236969
ECRG4,ECRG4,0.01799571473283881,0.01799571473283881
HOXA-AS2,HOXA-AS2,0.017995436683500777,0.017995436683500777
RRN3P1,RRN3P1,0.017995164532859667,0.017995164532859667
BHMT2,BHMT2,0.017995112186444107,0.017995112186444107
AC254633.1,AC254633.1,0.017993982745529474,0.017993982745529474
AL589693.1,AL589693.1,0.017993973543943404,0.017993973543943404
MAP7D3,MAP7D3,0.01799245664003464,0.01799245664003464
TMEM273,TMEM273,0.017990297074672652,0.017990297074672652
AL135960.1,AL135960.1,0.01798583989689827,0.01798583989689827
LINC01985,LINC01985,0.017979518992484927,0.017979518992484927
SNCA,SNCA,0.017978821106986093,0.017978821106986093
SHROOM4,SHROOM4,0.017975886948274174,0.017975886948274174
ARID5B,ARID5B,0.017970782766047605,0.017970782766047605
AP003071.4,AP003071.4,0.017968638946650902,0.017968638946650902
HSPB6,HSPB6,0.01796400773042381,0.01796400773042381
TPT1-AS1,TPT1-AS1,0.017962847873793146,0.017962847873793146
LPAL2,LPAL2,0.01795535150465927,0.01795535150465927
CYYR1,CYYR1,0.0179509392027054,0.0179509392027054
AL109741.1,AL109741.1,0.017950134203849534,0.017950134203849534
MEG3,MEG3,0.01794814392821624,0.01794814392821624
AL160412.1,AL160412.1,0.01794521979565352,0.01794521979565352
PTENP1-AS,PTENP1-AS,0.017943125105677915,0.017943125105677915
AC036108.2,AC036108.2,0.017942662166912253,0.017942662166912253
CCDC141,CCDC141,0.017938423109295516,0.017938423109295516
ARHGAP24,ARHGAP24,0.017934955615387098,0.017934955615387098
SACS-AS1,SACS-AS1,0.017933434766861874,0.017933434766861874
RFTN2,RFTN2,0.017930995617852434,0.017930995617852434
NR3C2,NR3C2,0.017920607999334842,0.017920607999334842
ADAMTS1,ADAMTS1,0.017919844952798785,0.017919844952798785
DLC1,DLC1,0.017916721479938648,0.017916721479938648
BMP6,BMP6,0.017916478188079392,0.017916478188079392
FAM180B,FAM180B,0.017911736274198006,0.017911736274198006
AC002451.1,AC002451.1,0.01790967903750532,0.01790967903750532
KIRREL1,KIRREL1,0.017908907165544642,0.017908907165544642
QKI,QKI,0.017907676812249432,0.017907676812249432
AL161457.1,AL161457.1,0.017895936707212845,0.017895936707212845
AC021733.4,AC021733.4,0.01789562783763154,0.01789562783763154
ADD3-AS1,ADD3-AS1,0.017874580059566183,0.017874580059566183
FOXP2,FOXP2,0.017871083607656314,0.017871083607656314
CSRNP3,CSRNP3,0.01786748340629148,0.01786748340629148
NPR2,NPR2,0.017860444611342317,0.017860444611342317
AC110772.2,AC110772.2,0.017859697641131565,0.017859697641131565
C10orf90,C10orf90,0.017854919852388487,0.017854919852388487
KCNA6,KCNA6,0.017854170625535692,0.017854170625535692
CRYBG3,CRYBG3,0.0178319503139837,0.0178319503139837
SCN4A,SCN4A,0.01783046835971209,0.01783046835971209
EPAS1,EPAS1,0.017823330582449393,0.017823330582449393
GNAI1,GNAI1,0.01782141645661684,0.01782141645661684
CXCL12,CXCL12,0.017821137680210753,0.017821137680210753
AC012368.1,AC012368.1,0.01781159078287596,0.01781159078287596
AC002066.1,AC002066.1,0.01779786205830876,0.01779786205830876
AC005682.1,AC005682.1,0.017787001954657117,0.017787001954657117
SLIT2,SLIT2,0.017777002288853424,0.017777002288853424
AL139317.4,AL139317.4,0.017775014188175904,0.017775014188175904
KCNJ2-AS1,KCNJ2-AS1,0.017774618522029762,0.017774618522029762
FXYD1,FXYD1,0.017771995674514523,0.017771995674514523
ARHGAP31,ARHGAP31,0.017769844403178522,0.017769844403178522
HMGB3P10,HMGB3P10,0.01776093013055118,0.01776093013055118
SAMD4A,SAMD4A,0.017760243074087995,0.017760243074087995
AC009951.6,AC009951.6,0.017756981343348365,0.017756981343348365
TENM1,TENM1,0.017754851911840577,0.017754851911840577
LINC01230,LINC01230,0.01775367997723792,0.01775367997723792
TDRD10,TDRD10,0.017753608356248233,0.017753608356248233
USHBP1,USHBP1,0.01775102769058783,0.01775102769058783
CENPM,CENPM,-0.01774999670714899,0.01774999670714899
GPX3,GPX3,0.017748780264471308,0.017748780264471308
ACACB,ACACB,0.017748636331101016,0.017748636331101016
HSD11B1-AS1,HSD11B1-AS1,0.01774393975782907,0.01774393975782907
DPYSL2,DPYSL2,0.01774224005828499,0.01774224005828499
ZNF781,ZNF781,0.0177410568543984,0.0177410568543984
AGMO,AGMO,0.0177386191110004,0.0177386191110004
LINC00032,LINC00032,0.017737058394345608,0.017737058394345608
PLIN1,PLIN1,0.01772954483137864,0.01772954483137864
AC026329.1,AC026329.1,0.017726060052550743,0.017726060052550743
DCT,DCT,0.017725655022961428,0.017725655022961428
LIX1L,LIX1L,0.017724112552349246,0.017724112552349246
AQP7,AQP7,0.01772202877276748,0.01772202877276748
NRN1,NRN1,0.017721481325893594,0.017721481325893594
CASP4LP,CASP4LP,0.017720239971172703,0.017720239971172703
SCHIP1,SCHIP1,0.017714560638021022,0.017714560638021022
COL14A1,COL14A1,0.017710151707727995,0.017710151707727995
ADGRD1,ADGRD1,0.01770990132365519,0.01770990132365519
AC011239.2,AC011239.2,0.017708741511742218,0.017708741511742218
THSD1,THSD1,0.017705395609078974,0.017705395609078974
PLEKHH2,PLEKHH2,0.01769792472342582,0.01769792472342582
AQP1,AQP1,0.017695914367921936,0.017695914367921936
DBX2,DBX2,0.017686852642723117,0.017686852642723117
GNG12-AS1,GNG12-AS1,0.017677322926626937,0.017677322926626937
ADAMTS9,ADAMTS9,0.017674554212735304,0.017674554212735304
AC016924.1,AC016924.1,0.01766519846200739,0.01766519846200739
AADACP1,AADACP1,0.017664891443663674,0.017664891443663674
AL021368.2,AL021368.2,0.017659545287379824,0.017659545287379824
UBE2C,UBE2C,-0.017655979873740294,0.017655979873740294
SYN2,SYN2,0.01765283511058443,0.01765283511058443
PDE1A,PDE1A,0.017650717805061902,0.017650717805061902
AC024337.2,AC024337.2,0.017650205971386022,0.017650205971386022
ABCA9-AS1,ABCA9-AS1,0.017647303717716185,0.017647303717716185
LINC01366,LINC01366,0.01764172546138006,0.01764172546138006
TACC1,TACC1,0.01763997938976203,0.01763997938976203
AC025614.2,AC025614.2,0.01762711913935071,0.01762711913935071
ACSM5,ACSM5,0.017624736758607592,0.017624736758607592
MOB3B,MOB3B,0.017620457676936523,0.017620457676936523
PPP1R16B,PPP1R16B,0.01761671301865605,0.01761671301865605
AC007336.1,AC007336.1,0.017613041110515083,0.017613041110515083
MEIS1-AS2,MEIS1-AS2,0.017605834574181276,0.017605834574181276
PRDM5,PRDM5,0.01759605539211381,0.01759605539211381
TRBV26OR9-2,TRBV26OR9-2,0.017594314171220957,0.017594314171220957
CAPN3,CAPN3,0.017593079457207308,0.017593079457207308
TMEM255A,TMEM255A,0.01759202806684517,0.01759202806684517
AC243562.2,AC243562.2,0.017584087053462018,0.017584087053462018
ACADL,ACADL,0.017579193826140507,0.017579193826140507
NPY2R,NPY2R,0.017576842044920132,0.017576842044920132
AC007920.2,AC007920.2,0.01757152812726738,0.01757152812726738
CD34,CD34,0.01756572177497066,0.01756572177497066
LYPLAL1-AS1,LYPLAL1-AS1,0.01754839182527043,0.01754839182527043
UBE2T,UBE2T,-0.017544176231214886,0.017544176231214886
PTGES3P2,PTGES3P2,0.017524884656100193,0.017524884656100193
ADH1B,ADH1B,0.017524140112643864,0.017524140112643864
LMO7DN-IT1,LMO7DN-IT1,0.017522773189326647,0.017522773189326647
GPD1,GPD1,0.017519891709893324,0.017519891709893324
NMT2,NMT2,0.017519644764844543,0.017519644764844543
PECAM1,PECAM1,0.017518399230049136,0.017518399230049136
PLAC9,PLAC9,0.017518361321504073,0.017518361321504073
KIAA1614,KIAA1614,0.01751324103002906,0.01751324103002906
NRIP2,NRIP2,0.017510222557709718,0.017510222557709718
BMP2,BMP2,0.01750799203406957,0.01750799203406957
MFAP4,MFAP4,0.017507905067207327,0.017507905067207327
LINC02351,LINC02351,0.0175036572913128,0.0175036572913128
CASP12,CASP12,0.017498774783453144,0.017498774783453144
THSD7B,THSD7B,0.017497768497522683,0.017497768497522683
SCN2B,SCN2B,0.01749402986026857,0.01749402986026857
MEOX1,MEOX1,0.017493147782561162,0.017493147782561162
SSPN,SSPN,0.017490980479855988,0.017490980479855988
ESR2,ESR2,0.017486348431690737,0.017486348431690737
HTR2A,HTR2A,0.0174827502611495,0.0174827502611495
CDH20,CDH20,0.017478301018605803,0.017478301018605803
CA3,CA3,0.017477699528962814,0.017477699528962814
CARD6,CARD6,0.01747158280637111,0.01747158280637111
AL512643.1,AL512643.1,0.01746942993484622,0.01746942993484622
CLCA4,CLCA4,0.01746927393648403,0.01746927393648403
GNG11,GNG11,0.017468805281895327,0.017468805281895327
SRL,SRL,0.017466718281689213,0.017466718281689213
TNFRSF10D,TNFRSF10D,0.017466652509679718,0.017466652509679718
TXNIP,TXNIP,0.017458619175012544,0.017458619175012544
PTPN21,PTPN21,0.017454821353680736,0.017454821353680736
C14orf180,C14orf180,0.01745431961163584,0.01745431961163584
WARS2-IT1,WARS2-IT1,0.017447377749348004,0.017447377749348004
AC005906.2,AC005906.2,0.01744494063267458,0.01744494063267458
PCOLCE2,PCOLCE2,0.017437384921995536,0.017437384921995536
FBLN5,FBLN5,0.01742968313233844,0.01742968313233844
CLIC5,CLIC5,0.017423017213949118,0.017423017213949118
AC009806.1,AC009806.1,0.017419156067958328,0.017419156067958328
KLHL31,KLHL31,0.01741652979752809,0.01741652979752809
TRPC1,TRPC1,0.0174143204170624,0.0174143204170624
SLCO1C1,SLCO1C1,0.01741202467080472,0.01741202467080472
XPNPEP2,XPNPEP2,0.017401664974536775,0.017401664974536775
PDGFRA,PDGFRA,0.017391364982862527,0.017391364982862527
PDGFD,PDGFD,0.017383222959502277,0.017383222959502277
AL136985.3,AL136985.3,0.01738263214187983,0.01738263214187983
LINC01354,LINC01354,0.01737965301506903,0.01737965301506903
AL356489.3,AL356489.3,0.017375016770504365,0.017375016770504365
RNU6-242P,RNU6-242P,0.017366438234764543,0.017366438234764543
NLGN1,NLGN1,0.0173659200984841,0.0173659200984841
ADCY4,ADCY4,0.017365603149699562,0.017365603149699562
VWF,VWF,0.017361466476277097,0.017361466476277097
AL590807.1,AL590807.1,0.017355992098538615,0.017355992098538615
ALX4,ALX4,0.01735341938881733,0.01735341938881733
LINC02660,LINC02660,0.017352021833320415,0.017352021833320415
SHISA3,SHISA3,0.01734969451083273,0.01734969451083273
DENND2C,DENND2C,0.01734818015822677,0.01734818015822677
P2RY12,P2RY12,0.017348028098525908,0.017348028098525908
SLC2A4,SLC2A4,0.017339048876442185,0.017339048876442185
MMP27,MMP27,0.01733803912490853,0.01733803912490853
UTS2B,UTS2B,0.017328844653862252,0.017328844653862252
ZCCHC24,ZCCHC24,0.017327994027379074,0.017327994027379074
AL353611.1,AL353611.1,0.017324590786720304,0.017324590786720304
KIT,KIT,0.01731855808928255,0.01731855808928255
AVPR2,AVPR2,0.017317005888054175,0.017317005888054175
INSYN2B,INSYN2B,0.01731312054130046,0.01731312054130046
AP002026.1,AP002026.1,0.017310276973001557,0.017310276973001557
RGS7BP,RGS7BP,0.01730911760118067,0.01730911760118067
MMRN2,MMRN2,0.01730734467271697,0.01730734467271697
THSD7A,THSD7A,0.017305060882161473,0.017305060882161473
BX842242.1,BX842242.1,0.01729200335576472,0.01729200335576472
LGI4,LGI4,0.01729087179055361,0.01729087179055361
DNAJB4,DNAJB4,0.017288328972657266,0.017288328972657266
LRIG3,LRIG3,0.017286998213070438,0.017286998213070438
AC008459.1,AC008459.1,0.017286603624845628,0.017286603624845628
RBP4,RBP4,0.01728460365493299,0.01728460365493299
PDE3B,PDE3B,0.01728150456079125,0.01728150456079125
ZNF366,ZNF366,0.017280855812003053,0.017280855812003053
CDH5,CDH5,0.017277546351961458,0.017277546351961458
WHAMMP2,WHAMMP2,0.017277166480971027,0.017277166480971027
ID4,ID4,0.01727391883012391,0.01727391883012391
BMPER,BMPER,0.017272491059742833,0.017272491059742833
FZD4,FZD4,0.017272472729425323,0.017272472729425323
SNHG26,SNHG26,0.01727121313822246,0.01727121313822246
SFRP1,SFRP1,0.017266308565593445,0.017266308565593445
AP000224.1,AP000224.1,0.017265006991111154,0.017265006991111154
AC012409.3,AC012409.3,0.01726359025534028,0.01726359025534028
AC113370.1,AC113370.1,0.017257585876128904,0.017257585876128904
ASF1B,ASF1B,-0.017256239668169197,0.017256239668169197
PRKD1,PRKD1,0.01725399679349167,0.01725399679349167
FABP4,FABP4,0.017252140593275185,0.017252140593275185
AC036108.3,AC036108.3,0.017248175539335116,0.017248175539335116
CMA1,CMA1,0.017246235475620986,0.017246235475620986
MATN2,MATN2,0.017243592979653787,0.017243592979653787
GYPE,GYPE,0.017237155298754074,0.017237155298754074
AL162586.2,AL162586.2,0.017236180942407753,0.017236180942407753
CD200,CD200,0.01723175777624985,0.01723175777624985
SYNPO2,SYNPO2,0.017229368714631047,0.017229368714631047
ISM1,ISM1,0.017226924489160682,0.017226924489160682
AC093535.1,AC093535.1,0.017226407648000958,0.017226407648000958
MRAS,MRAS,0.017225326569675112,0.017225326569675112
LINC00989,LINC00989,0.017225096502750992,0.017225096502750992
AP000941.1,AP000941.1,0.01721994883612457,0.01721994883612457
SCN5A,SCN5A,0.01721727302942866,0.01721727302942866
NLRP1,NLRP1,0.01721704793073664,0.01721704793073664
AC104407.1,AC104407.1,0.01721544218399616,0.01721544218399616
KCNB1,KCNB1,0.017214703440927803,0.017214703440927803
F10,F10,0.017214390656980952,0.017214390656980952
EGFLAM,EGFLAM,0.01721396045750821,0.01721396045750821
SYNM,SYNM,0.01721138457065326,0.01721138457065326
SPX,SPX,0.01721063158721074,0.01721063158721074
AC004490.1,AC004490.1,0.017209991079407905,0.017209991079407905
LIMS2,LIMS2,0.017208685187548946,0.017208685187548946
LRP1,LRP1,0.01720449073087155,0.01720449073087155
GPIHBP1,GPIHBP1,0.017198818084936868,0.017198818084936868
PLA2G4A,PLA2G4A,0.01719810591053156,0.01719810591053156
P2RY14,P2RY14,0.017192487835406195,0.017192487835406195
ANKDD1A,ANKDD1A,0.017189186634383166,0.017189186634383166
AL136441.1,AL136441.1,0.017181323925253764,0.017181323925253764
LINC01352,LINC01352,0.017175653349331643,0.017175653349331643
SV2B,SV2B,0.017171617892170504,0.017171617892170504
AC073130.2,AC073130.2,0.017170002646109312,0.017170002646109312
STK32A-AS1,STK32A-AS1,0.017167212224811428,0.017167212224811428
PTPRM,PTPRM,0.017160698606490936,0.017160698606490936
AL603840.1,AL603840.1,0.017158159337753817,0.017158159337753817
PM20D1,PM20D1,0.01715602709550458,0.01715602709550458
CDH23,CDH23,0.017153847448705243,0.017153847448705243
AKR1C1,AKR1C1,0.017151771545523522,0.017151771545523522
TSPAN11,TSPAN11,0.017149641008587783,0.017149641008587783
ADGRL4,ADGRL4,0.017136312573047482,0.017136312573047482
AC024909.1,AC024909.1,0.017132055307349184,0.017132055307349184
DLGAP2,DLGAP2,0.017131533215931173,0.017131533215931173
CYP2U1-AS1,CYP2U1-AS1,0.017130267612951416,0.017130267612951416
AC021739.2,AC021739.2,0.017126792724866977,0.017126792724866977
AC009779.3,AC009779.3,0.017119944661210133,0.017119944661210133
GIMAP6,GIMAP6,0.017117149768776763,0.017117149768776763
NSG1,NSG1,0.017116209093068376,0.017116209093068376
PDGFRL2P,PDGFRL2P,0.01709934546179202,0.01709934546179202
CHL1-AS1,CHL1-AS1,0.017088227882170237,0.017088227882170237
CADM3,CADM3,0.017086636617577533,0.017086636617577533
AL137026.3,AL137026.3,0.017067697609219314,0.017067697609219314
ATP1A2,ATP1A2,0.017059286549878094,0.017059286549878094
AP001189.1,AP001189.1,0.017054853860536415,0.017054853860536415
AC013643.2,AC013643.2,0.017044152731732317,0.017044152731732317
ITGA9,ITGA9,0.017030410241646823,0.017030410241646823
AC000403.1,AC000403.1,0.017026747601287886,0.017026747601287886
OVCH2,OVCH2,0.017026692171554645,0.017026692171554645
MRAP,MRAP,0.017024277982454383,0.017024277982454383
ZNF728,ZNF728,0.017022727828797136,0.017022727828797136
AL109809.1,AL109809.1,0.01701594660196061,0.01701594660196061
EMP1,EMP1,0.01700933594960109,0.01700933594960109
UBE2S,UBE2S,-0.017005693514025526,0.017005693514025526
TLE4,TLE4,0.01700532363908982,0.01700532363908982
LINC01894,LINC01894,0.017001013041257524,0.017001013041257524
ANKRD29,ANKRD29,0.016995570758318517,0.016995570758318517
AL109809.4,AL109809.4,0.016993946711523995,0.016993946711523995
CCDC80,CCDC80,0.016991594869485132,0.016991594869485132
PRKCA,PRKCA,0.016980565755911666,0.016980565755911666
DPP6,DPP6,0.01697633605530026,0.01697633605530026
PHLDB1,PHLDB1,0.016975564729838896,0.016975564729838896
TMOD1,TMOD1,0.016969816697608865,0.016969816697608865
CIDEC,CIDEC,0.01696953697701124,0.01696953697701124
OXCT1-AS1,OXCT1-AS1,0.016966723509379795,0.016966723509379795
AL845331.1,AL845331.1,0.016964540390837106,0.016964540390837106
NTRK2,NTRK2,0.016963845093709067,0.016963845093709067
VGLL3,VGLL3,0.01696304703344807,0.01696304703344807
FTOP1,FTOP1,0.01696129144272361,0.01696129144272361
ACSL4,ACSL4,0.01696007528073834,0.01696007528073834
SGK1,SGK1,0.01695664322762513,0.01695664322762513
PLCZ1,PLCZ1,0.016954195587414476,0.016954195587414476
HFM1,HFM1,0.01695320103871684,0.01695320103871684
CCDC152,CCDC152,0.016951725195480605,0.016951725195480605
AL158055.1,AL158055.1,0.016942441986793285,0.016942441986793285
LINC00710,LINC00710,0.016941314784527286,0.016941314784527286
AC136489.1,AC136489.1,0.01693022302527363,0.01693022302527363
AL139241.1,AL139241.1,0.016924978644218335,0.016924978644218335
MEG9,MEG9,0.016920160781983263,0.016920160781983263
TEX26-AS1,TEX26-AS1,0.016919942648713472,0.016919942648713472
TLR4,TLR4,0.016919629666277677,0.016919629666277677
AC121247.1,AC121247.1,0.016903441056635236,0.016903441056635236
NEK2,NEK2,-0.016899946604381065,0.016899946604381065
NOTCH4,NOTCH4,0.01689867375135193,0.01689867375135193
HOXA7,HOXA7,0.016896605196735165,0.016896605196735165
ADGRL2,ADGRL2,0.0168960191670113,0.0168960191670113
EGR1,EGR1,0.01689594054365506,0.01689594054365506
WDR86,WDR86,0.01689270921060083,0.01689270921060083
EMX2OS,EMX2OS,0.016888418878920165,0.016888418878920165
PABPC1P4,PABPC1P4,0.016888246727258742,0.016888246727258742
PCNX1,PCNX1,0.016888089404335532,0.016888089404335532
HOXA-AS3,HOXA-AS3,0.0168865707246536,0.0168865707246536
CLIP4,CLIP4,0.01688489745178338,0.01688489745178338
PRDM8,PRDM8,0.01688311158931304,0.01688311158931304
CD302,CD302,0.01688252768002473,0.01688252768002473
AF001548.3,AF001548.3,0.016879801679197726,0.016879801679197726
AC010226.1,AC010226.1,0.016877502017150974,0.016877502017150974
A2M-AS1,A2M-AS1,0.016874662653218388,0.016874662653218388
KCNA1,KCNA1,0.016872424342770597,0.016872424342770597
PLIN4,PLIN4,0.01686772093277329,0.01686772093277329
CPNE8,CPNE8,0.016865866484666082,0.016865866484666082
FAM162B,FAM162B,0.016857671538968246,0.016857671538968246
AC026316.3,AC026316.3,0.016856505858180035,0.016856505858180035
SOX7,SOX7,0.016855059609520974,0.016855059609520974
GRIA4,GRIA4,0.016854184993011237,0.016854184993011237
ARHGAP6,ARHGAP6,0.016854106104047542,0.016854106104047542
LINC02599,LINC02599,0.016852950574174862,0.016852950574174862
AC092053.3,AC092053.3,0.01685165727582028,0.01685165727582028
SYNPO,SYNPO,0.01685042544587984,0.01685042544587984
NR5A2,NR5A2,0.01684930683590412,0.01684930683590412
AC007423.1,AC007423.1,0.016847083823440204,0.016847083823440204
MAF,MAF,0.01684511745425918,0.01684511745425918
AC097713.1,AC097713.1,0.016839662912542432,0.016839662912542432
PLD5,PLD5,0.016834154178392475,0.016834154178392475
TMEM220-AS1,TMEM220-AS1,0.0168294520489334,0.0168294520489334
PLA2R1,PLA2R1,0.016826343040189963,0.016826343040189963
SLC47A1P1,SLC47A1P1,0.016820068885780432,0.016820068885780432
AC079193.2,AC079193.2,0.01681281577676796,0.01681281577676796
FGF1,FGF1,0.016810621279136736,0.016810621279136736
TMTC1,TMTC1,0.01680687386834157,0.01680687386834157
LINC02607,LINC02607,0.0168042107952765,0.0168042107952765
PPP2R2B,PPP2R2B,0.016802354084793237,0.016802354084793237
AL161717.1,AL161717.1,0.016801946394661822,0.016801946394661822
AL122014.1,AL122014.1,0.016800045835126298,0.016800045835126298
CIDEA,CIDEA,0.016799397226599885,0.016799397226599885
PRKN,PRKN,0.016794655448333886,0.016794655448333886
AC104211.1,AC104211.1,0.01679127904134192,0.01679127904134192
SEMA3D,SEMA3D,0.016787147176308942,0.016787147176308942
CKS2,CKS2,-0.016786399346664427,0.016786399346664427
CR381670.1,CR381670.1,0.01678610330473688,0.01678610330473688
